review,Eng,label,vader_score,vader_compound,textblob_score
我好滿意這間酒店，如果他們可以略為翻新房內及加設插蘇在睡床附近更好😘,"I am very satisfied with this hotel, if they can renovate the room a little bit and add Su to near the bed better 😘",0,"{'neg': 0.0, 'neu': 0.74, 'pos': 0.26, 'compound': 0.8313}",0.8313,0.265625
同事專業有禮，感覺十分舒服。,Colleagues are professional and polite and feel very comfortable.,1,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.5563}",0.5563,0.31
飛機準時起飛機上餐選擇多、水準也不錯  機場櫃台不用等候便能辦理登機手續，花時約五分鐘。國泰頭等候機室範圍大和舒適，還有獨立洗手和沐浴間。 飛機準時起飛、座位可整個人躺下。 航班準時 空中服務員優質 機上晚餐和早餐選擇多、水準也不錯。航機還提早一小時到達香港。,"The plane has many options for meals on time, and the standard is not bad. The airport counter can check in without waiting, which takes about five minutes. Cathay Pacific’s waiting room is large and comfortable, with separate hand washing and shower rooms. The plane takes off on time and the seat can lie down as a whole. The flight was on time and the flight attendants were of good quality. There were many choices for dinner and breakfast on board, and the standard was not bad. The plane also arrived in Hong Kong one hour earlier.",1,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.9337}",0.9337,0.25489417989417984
8家庭房椅子數目少,8 Few chairs in the family room,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.2
浴缸去水非常非常慢！花灑舊得不得了！全生銹！,"The water in the bathtub is very, very slow! The shower is so old! Fully rusty!",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.16562500000000005
"擁擠和便宜  如果你喜歡超級擁擠的露天市場,那麼這是爲你準備的。 這裏的一切都是和假就是弄得便宜貨。 你一定要和司機討價還價甚至連一個像樣的交易。 對我來說不是。","Crowded and cheap If you like a super crowded outdoor market, then this is for you. Everything here is a fake and a bargain. You must bargain with the driver or even a decent deal. Not for me.",0,"{'neg': 0.067, 'neu': 0.716, 'pos': 0.217, 'compound': 0.7096}",0.7096,0.1
"大的購物中心有很多商店和更多的人  走動港口城市購物中心這裏的購物體驗和無盡的地方還有巨大的耐心將測試的庭院。 如果您正在尋找設計師品牌的, 已經設置了多標籤的購物中心內購物； 事實上大部分商店都在設計師品牌的港口城市（所以別指望購物!這裏非常便宜） 您可以找到任何商店內購物助理非常用於世界各地的遊客和他們將幫助您真棒服務。  事實上位於港口城市中的酒吧和右側的入口旁邊的天星小輪意味着它是這裏的旅遊城市喧囂, 幾乎一年中每一天的商場是打開的。 海港城市的第一個計時器, 它是很龐大而且麻煩只是通過嘗試獲取要去的位置。 當然, 確保您監測川流不息但更多的是比觀看了目的地；","The big shopping center has many shops and more people walking around the port city shopping center. The shopping experience and endless places there are huge courtyards that will be tested with patience. If you are looking for a designer brand, you have set up a multi-label shopping mall; in fact, most stores are in the designer brand’s port city (so don’t expect shopping! It’s very cheap here) You can find any store to shop The assistant is very useful for tourists around the world and they will help you with awesome services. The fact that the Star Ferry next to the bar in the port city and the entrance on the right means it is the hustle and bustle of the tourist city here, and the mall is open almost every day of the year. The first timer in the harbour city, it was huge and troublesome just by trying to get the location to go. Of course, make sure you monitor the stream continuously but more than watch the destination;",1,"{'neg': 0.012, 'neu': 0.922, 'pos': 0.066, 'compound': 0.7642}",0.7642,0.3080952380952381
極好的服務和度假勝地  這個度假村值得每一個榮譽，你可以去假日度假酒店。所有的餐廳都很棒，種類繁多，有一份葡萄酒清單供人們飲用，從泳池服務員到服務員到客房服務員都是頂級的，面帶微笑和願意滿足你的每一個需要。我們住在一個豪華的洋房，一塵不染，設有一個擁有躺椅，遮陽傘和桌子椅子的美麗露台，很適合在下午弛豫時間，飲料每天從您自己的迷你吧補充。我曾經住過的最好的全包酒店。我們會再回來。,"Excellent service and resort This resort deserves every honor, you can go to Holiday Resort. All restaurants are great, with a wide variety, and there is a wine list for people to drink. From the pool attendant to the waiter to the room attendant, they are top-notch, smiling and willing to meet your every need. We live in a luxurious bungalow, spotlessly clean, with a beautiful terrace with lounge chairs, parasols, tables and chairs, perfect for relaxing in the afternoon, drinks are replenished daily from your own minibar. The best all-inclusive hotel I have ever stayed at. We will come back again.",1,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.9876}",0.9876,0.4868686868686869
這次的餐食最棒  不是第一次乘坐國泰航空香港迪拜往返航線的商務艙了，但是這次因為航機提供的完美餐食，令我印象極好。儘管整個dinner前後服務時間大概有兩個小時。從nuts開始，之後的頭盤，素沙拉和煙熏三文魚，主菜我選了素義大利方餃，味道令人驚艷，最後有奶酪拼盤，水果拼盤和冰淇淋。,"The best meal this time was not the first time I took the business class on Cathay Pacific’s round-trip flight between Hong Kong and Dubai, but this time I was impressed by the perfect meal provided by the flight. Although the service time of the entire dinner is about two hours. Starting with nuts, the first dish is vegetarian salad and smoked salmon. For the main dish, I chose vegetarian Italian dumplings. The taste is amazing. Finally, there are cheese platter, fruit platter and ice cream.",1,"{'neg': 0.043, 'neu': 0.789, 'pos': 0.168, 'compound': 0.9393}",0.9393,0.3878787878787879
暂时没有,Not yet,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
"飛機很乾淨,員工都很友好,娛樂活動也很棒,食物一般  在聽過關於國泰的很棒的事情。 我以爲這是一次非常愉快的經歷與他們在船上飛行的第1次。 總的來說是一次愉快的經歷。 工作人員都非常有幫助和友好。 娛樂設施就有一個很好的收集的電影和遊戲。 不過這裏的食物還有很多需要改進的。 麵包很硬也不是很好的選擇。 總之這是一個令人愉快的經歷以外的食物。","The plane was clean, the staff were friendly, the entertainment activities were great, and the food was generally good after hearing about Cathay Pacific. I thought this was a very pleasant experience with them for the first time flying on board. Overall it was a pleasant experience. The staff are very helpful and friendly. Entertainment facilities have a good collection of movies and games. But there is much more to be improved here. Bread is hard and not a good choice. In short this is a delightful experience other than food.",1,"{'neg': 0.042, 'neu': 0.67, 'pos': 0.288, 'compound': 0.9749}",0.9749,0.36392156862745095
"這真的是值得去看？  我很懷疑這一市場。 我去過許多市場和這一家是最糟的一次。 擁擠,價格低質量的東西和不合理。 更好的關注這個城市的其他地區。","Is this really worth seeing? I doubt this market. I have been to many markets and this one is the worst. Crowded, low price and unreasonable things. Pay more attention to other parts of the city.",0,"{'neg': 0.233, 'neu': 0.716, 'pos': 0.051, 'compound': -0.785}",-0.785,0.029166666666666674
"很好的選擇的商店分散在廣闊的覆蓋區域  沒有地圖是一個令人迷惑的這家商店可以行使特別是如果你只在該地區有一個有限的時間。  大部分的服裝商店迎合當地的口味和大小； 如果你需要選擇西式的大小可能會有一個挑戰您的手中。 還有很多西方的品牌例如m&s。   不要期望能發現許多商品價格似乎不太多去歐洲不同。   電子產品,有很好的手機和平板電腦上顯示免登花園酒店和百老匯。","Good selection of shops scattered over a wide coverage area. No map is a confusing one. This shop can be exercised especially if you only have a limited time in the area. Most clothing stores cater to local tastes and sizes; if you need to choose a Western style size there may be a challenge in your hands. There are many western brands such as m&s. Don't expect to find that many commodity prices don't seem to go much differently in Europe. Electronic products, there are good phones and tablets displayed on Bintang Garden Hotel and Broadway.",1,"{'neg': 0.058, 'neu': 0.874, 'pos': 0.068, 'compound': 0.2732}",0.2732,0.1619047619047619
房间没拖鞋,No slippers in the room,0,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.296}",-0.29600000000000004,0.0
"一定要去的地方買紀念品和小飾品  一定要去的地方買紀念品和小飾品； 條款件襯衫的衣服,包包,皮帶,手錶和電子產品都在這裏。 還有很多餐廳在一邊的餓的時候從所有的購物中心和步行。","Must-go places to buy souvenirs and trinkets. Must-go places to buy souvenirs and trinkets. Articles, shirts, bags, belts, watches and electronic products are all here. There are also many restaurants on the side when walking hungry from all shopping centers.",1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.5
櫃檯服務員問個變壓器的問題沒有馬上幫忙解決，感覺不是很好。,The counter attendant asked a question about the transformer and didn't immediately help solve it. I didn't feel very good.,0,"{'neg': 0.276, 'neu': 0.724, 'pos': 0.0, 'compound': -0.6676}",-0.6676,0.5549999999999999
牆到牆的運動鞋的選項。  運動鞋和運動商店都是並排了整條街邊上。 有很多選項可供選擇，但是大部分商店賣同樣的產品在相同的價格，所以一定要嘗試討價還價，得到一個更優惠的價格。 大多數的商店會移動有點價格如果拼。 一些商店會提供免費的 wifi ，這很方便，當你需要比較產品（多伦多運動，有免费的无线网络。 很多可供選擇的服飾，一個可選擇的範圍很小的 NBA 球迷穿正式亦可在一些商店。 花一點時間在這裏，即使只是去逛逛。,"Wall-to-wall sneaker options. Sports shoes and sports shops are side by side on the whole street. There are many options to choose from, but most stores sell the same products at the same price, so be sure to try to bargain to get a more favorable price. Most stores will move a bit of price if you fight. Some shops will provide free wifi, which is very convenient when you need to compare products (Toronto Sports, there is a free wireless network. There are many choices of clothing, a small selection of NBA fans can wear formal Shop. Spend a little time here, even if you just go shopping.",1,"{'neg': 0.027, 'neu': 0.821, 'pos': 0.152, 'compound': 0.949}",0.9490000000000001,0.26875
貴了一點點沒有，剃鬚刀,"It's a little expensive, razor",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.34375
房間房型比起大多數飯店大 位置不在市區 但有雨遮走道直接連到地鐵站 機場巴士停靠飯店旁 交通超便利 樓下是大型複合式商圈 吃喝購物全解決,"The room type is larger than most hotels. The location is not in the urban area, but the rain-covered walkway is directly connected to the subway station. The airport bus stops next to the hotel. The transportation is very convenient. The downstairs is a large-scale compound business district.",1,"{'neg': 0.039, 'neu': 0.961, 'pos': 0.0, 'compound': -0.2263}",-0.2263,0.13333333333333333
"很棒的家庭酒店房間有一些小小的改進   剛從一個美妙的家庭假期ikos olivia得很開心的在我們一行人中的所有成員。 事實上我們的祖父母以至於留在幸福的淚水。   這家酒店的裝修風格和周圍環繞着蔥鬱的修剪整齊的花園和一個比例的感覺寬敞又都在短暫步行距離內。 工作人員非常友好和開朗的擔心您的住宿。 無限的生活方式的強制性的全包套餐是非常划算的了這裏的高質量和美味的餐點,飲料和提供的服務一點也不像一個假日套餐您可能其它地方的體驗地中海。   自助和四個按菜單點菜的餐廳都提供了非常棒的新鮮的食物和葡萄酒的一個很好的標準。 泳池和海灘都非常漂亮而且維護得很好,是很棒的兒童俱樂部和保姆服務包括天氣的一切幾乎都是完美的從開始到結束。   住在議事廳（姐妹度假村顯然）兩年前我會說ikos olivia提供性價比更高的邊緣和海灘俱樂部爲我多個方麵包括房間的質量。   很少的有時會出現故障或餐館裏有一個游泳池附近的飲料在這樣的環境中會不缺少或只去。   自助的座位有點混亂了半個學期,那裏有一羣人就選擇他們自己的座位。 更強的房子前的需要和可能是一個額外的成員在這裏和那裏的工作人員等。   晚上的娛樂活動應該可以改善和協調。 不顯示晚上帶着孩子跑來跑去就缺乏氣氛下了一個黑暗的舞臺上的標籤和邁克爾傑克遜致敬的dj晚上表演節目的流行用他自己的噩夢般的驚險刺激他的嚴重。 我們選擇了態度真是太糟糕了真的很不錯雖然！   如果我們是非常挑剔的一個音樂基座會很好但是房間裏的插頭和英語usb插座是個不錯的做法。   強烈推薦給家庭,因爲這確實是一個適合情侶和慎重的家庭度假勝地。 建議爲所有客人可能會嘗試和預訂餐館在你去之前,它幾乎是在到達的時候已經太晚了。   總之度假村的一顆明珠和很可能會再來這裏或者到新長大了當它將在2018。","Great family hotel room with some small improvements Just from a wonderful family holiday ikos olivia had a great time with all members of our group. In fact our grandparents are so much left in tears of happiness. The decor of this hotel and its surroundings are surrounded by lush manicured gardens and a proportionate feeling spacious and within a short walking distance. The staff is very friendly and cheerful worrying about your stay. The mandatory all-inclusive package of unlimited lifestyle is very cost-effective. The quality and delicious meals here, the drinks and the services provided are nothing like a holiday package. You may experience the Mediterranean elsewhere. The buffet and the four a la carte restaurants all provide excellent fresh food and a good standard of wine. The swimming pool and beach are very beautiful and well maintained, the kid's club is great and the babysitter service including the weather is almost perfect from start to finish. Living in the council hall (sister resort apparently) two years ago I would say that ikos olivia offers a more cost-effective edge and beach club for me in many ways including the quality of the room. Rarely will it sometimes fail or a restaurant with a drink near a swimming pool will not be missing or just go in such an environment. The self-service seats were a bit confusing for half a semester, where a group of people chose their own seats. Stronger needs in front of the house and may be an additional member of staff here and there. Evening entertainment should be improved and coordinated. Don't show the lack of atmosphere at night with children running around. The label on a dark stage and the popularity of Michael Jackson's tribute to the dj night show show stimulated his seriousness with his own nightmarish thrill. The attitude we chose was really bad though it was really good though! If we are very picky, a music dock will be good but the plug in the room and the English usb socket are a good practice. Highly recommended to families, because this is indeed a family resort suitable for couples and discreet. It is recommended for all guests to try and book a restaurant before you go, it is almost too late when they arrive. In short the resort is a jewel and will probably come here again or grow up when it will be in 2018.",1,"{'neg': 0.03, 'neu': 0.819, 'pos': 0.151, 'compound': 0.9915}",0.9915,0.31757751937984496
"非常好  很好的和典型的國泰的標準。 在晚上的飛機和正在等待連接然後去工作,住在這裏非常方便才能使用淋浴法蘭克福國際機場到達酒店。 快速淋浴然後早餐然後去了另一個航班在船上睡得很好。 工作人員友好和總之是一次很好的體驗。","Very good Very good and typical Cathay standards. In the evening the plane and waiting to connect and then go to work, staying here is very convenient to use the shower Frankfurt International Airport to reach the hotel. Quick shower then breakfast then went to another flight and slept well on board. The staff was friendly and in short it was a good experience.",1,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.9319}",0.9319,0.3624074074074074
非常滿意  很Modern舒服的設計，有這個價位該有的星級標準，又有很多小心意。服務非常好，貼心。 洗浴產品是個小眾品牌，特別好用，Grown Alchemist。,"Very satisfied Very modern and comfortable design, with the star standards at this price, and a lot of care. The service is very good and caring. Bath products are a niche brand, especially easy to use, Grown Alchemist.",1,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.9623}",0.9623,0.6173333333333333
低楼层房间视线比较受阻挡，让人感觉比较压抑,"Low-floor rooms are more obstructed, making people feel more depressed",0,"{'neg': 0.285, 'neu': 0.715, 'pos': 0.0, 'compound': -0.5563}",-0.5563,0.5
"一般般  喜歡女人街然後到廟街夜市。 銷售項目有很多小攤上賣的比較貴而且相似的東西。 如果你沒有時間,可以跳過此。","Generally like Ladies Street and then to Temple Street Night Market. There are many items that are more expensive and similar at the stalls. If you don’t have time, you can skip this.",0,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.3612}",0.3612,0.11
"長途旅行的一個很好的  通過香港和倫敦希斯羅機場飛往宿務島回去過兩次,兩年運行,國泰航空的兩次。 使一個總共8腿從菲律賓的往返。 經濟艙的伸腿空間比較舒適和最好的。 我覺得國泰航空加拿大航空的長途,並把它們放在兩個稍稍領先英國航空公司。 至於服務從船艙裏的工作人員,他們還有一個在這裏也略勝一籌  總是很有禮貌,即使在半夜那長長的晚上。 娛樂系統很好,不像想象的那麼好加拿大航空。 因爲英國航空公司的食物不是很好,不過,但也許這只是個人喜好問題。","A good long-distance trip to Hong Kong and London Heathrow Airport to Cebu Island, went back twice, two years of operation, twice for Cathay Pacific. Make a total of 8 round trips from the Philippines. Legroom in Economy Class is more comfortable and the best. I think Cathay Pacific Air Canada has long distances and put them slightly ahead of British Airways. As for the staff serving from the cabin, they also have a better place here. It is always very polite, even in the middle of the long night. The entertainment system is good, not as good as Air Canada imagined. Because British Airways food is not very good, but, maybe it is just a matter of personal preference.",1,"{'neg': 0.027, 'neu': 0.865, 'pos': 0.108, 'compound': 0.8064}",0.8064,0.20863697705802972
中央空调时间太久啦，经常都有脏东西吹出来在床单上,"The central air conditioner is too long, and often dirty things blow out on the sheets",0,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4404}",-0.4404,-0.21666666666666667
冷氣超強很冷，沒有沐浴乳,"The air conditioner is super strong and very cold, no shower gel",0,"{'neg': 0.133, 'neu': 0.482, 'pos': 0.385, 'compound': 0.6929}",0.6929,-0.004444444444444473
服務員十分貼心，飛機餐Haagen Dazs雪糕  今次坐國泰到泰國曼谷玩了幾天，去程和回程也深深感受到國泰服務員的親切和貼心，和其他航空公司相差太遠，所以下次都會再乘國泰航空的飛機。尤其喜愛飛機餐，下午機也份量也不少，有芝士肉醬長通粉、生果、餐包，更有Haagen Dazs雜莓雪糕，很好吃呢！值得一讚！,"The waiter was very attentive. The aircraft meal Haagen Dazs ice cream took Cathay Pacific to Bangkok, Thailand for a few days. The outbound and return trips also felt the intimacy and intimacy of the Cathay waiter. Take a Cathay Pacific flight. I especially love airplane meals, and I also have a lot of portions in the afternoon. There are long pasta with cheese and meat sauce, fruit, meal packs, and Haagen Dazs mixed raspberry ice cream, which is delicious! It's worthy of praise!",1,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.9458}",0.9458,0.38380952380952377
"很棒。 禁用訪問（輪椅等）是非常好的。  我住在這家酒店住過兩次新去年然後我的丈夫和女兒首先可以誠實地說這是一家一流的酒店。 貨幣卓越的價值。 食物中的法國,東方,希臘,意大利和餐廳是最高的質量和新鮮。 法國一家米其林星級標準的剋制。 很多種類的食物即使是最挑剔的食客。 我不能對它讚不絕口。 房間或別墅非常舒適和裝飾的很漂亮。 我們的花園小屋前兩次的,有一個單獨的起居室,有足夠的空間供manovering坐在輪椅上。 我的女兒非常喜歡她這次回來的時候預訂了一個房間。 免費的迷你酒吧, 247免費客房服務的食物。 池。 有四個游泳池,水療泳池沒有孩子的可愛和溫暖但沒有足夠的躺椅。 主游泳池有很多躺椅和一個斜坡所以可以坐輪椅進入水池的強度,池畔酒吧的游泳池（冷）大和從來沒有感覺到擁擠,還有迷你兒童泳池。 豪華泳池只是一個豪華客房。 這裏的海灘不是白色的沙子和水是冷的但仍然是沙子和太陽椅的侍者服務的飲料和小吃。 一些免費的水上運動和你encrouged使用救生衣,（好）。 訪問已禁用。 我用了一個嬰兒車和輪椅和一個沒有問題的酒店,酒吧,泳池,限制和商店。 所有路徑都很順利和級別。 整個站點的景觀,寬敞而且從來沒有感覺到擁擠。 有浴缸的房間的請求或主板上有步入式淋浴間。 一定要讓他們知道你不能走樓梯的話因爲有一層的平房。 這裏還有高爾夫小車帶你到周圍如果需要打電話。  孩子。 還有設施和供孩子玩樂的地方。 但我不知道他們的所作所爲。 我們的孩子在餐廳就沒有遇到問題。  晚上的節目很有趣,一定要去。  全包是最好的,真正的一價全包,可以媲美馬爾代夫的頂級的度假村。   我們非常喜歡這家酒店我們已經預訂了今年再去一次。 作爲一個人隨處都可以我可以禁用的內部和外部。 不足。 可以禁用在公共廁所和扶手。","Great. Disabled access (wheelchairs, etc.) is very good. I stayed at this hotel twice and stayed there last year. Then my husband and daughter can first honestly say this is a first class hotel. The outstanding value of money. The food is French, Oriental, Greek, Italian and the restaurant is of the highest quality and fresh. The restraint of a Michelin star standard in France. Many types of food are the most discerning diners. I can't rave about it. The room or villa is very comfortable and beautifully decorated. Our garden cottage twice before, has a separate living room with enough space for manovering in a wheelchair. My daughter likes to book a room when she comes back this time. Free mini bar, 247 free room service food. Pool. There are four swimming pools, the spa pool is not cute and warm for children but not enough recliners. The main swimming pool has a lot of deck chairs and a slope so the intensity of the wheelchair to enter the pool, the pool (cold) in the pool bar is large and never feels crowded, and there is a mini children's pool. The luxury swimming pool is just a luxury room. The beach here is not white sand and the water is cold but still the drinks and snacks served by the waiters of the sand and sun loungers. Some free water sports and you are encrouged using life jackets, (good). Access is disabled. I used a stroller and wheelchair and a problem-free hotel, bar, swimming pool, restrictions and shops. All paths are smooth and level. The view of the entire site is spacious and never feels crowded. Requests for rooms with bathtubs or walk-in showers on the motherboard. Be sure to let them know that you cannot walk up the stairs because there is a bungalow on the first floor. There is also a golf cart to take you around if you need to call. child. There are also facilities and places for children to play. But I don’t know what they did. Our children had no problems in the restaurant. The evening show is very interesting and must go. All-inclusive is the best, truly one-price all-inclusive, comparable to the top resorts in the Maldives. We really like this hotel and we have booked it again this year. As a person everywhere I can disable the inside and outside. insufficient. Can be disabled in public toilets and handrails.",1,"{'neg': 0.007, 'neu': 0.859, 'pos': 0.134, 'compound': 0.9949}",0.9949,0.23978959025470656
房間環境、設施等需翻新,"Room environment, facilities, etc. need to be renovated",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
服務周到，專業有禮  我們搭乘國泰從阿姆斯特丹回香港，機上的空服人員十分有禮貌。我的旅伴因爲吃不下的緣故，選擇了意大利麵，但剛好派完了。空姐十分細心地幫她找是否有派剩下的意大利麵，最後還把機組人員的那一份留給了她。在第二次派餐的時候，空姐特意問她是否需要少一點的食物，並安排了杯麵給她，另她感到十分溫馨。,"Courteous service and professional courtesy We took Cathay Pacific from Amsterdam to Hong Kong, and the flight attendants on board were very polite. My travel companion chose pasta because it was too much to eat, but it just happened to be over. The stewardess very carefully helped her find out if there was any remaining pasta, and finally left the crew with her. At the second meal, the stewardess asked her if she needed a little less food, and arranged a cup of noodles for her, and she felt very warm.",1,"{'neg': 0.0, 'neu': 0.907, 'pos': 0.093, 'compound': 0.7832}",0.7832,0.13958333333333334
"很棒的經歷  我只能說這是一個豪華的周  不想回家和這裏的員工都非常棒。 食物很好吃,飲料也很多和已經預定好了再去一次。 英國航空公司未能提供我們的一個行李箱和酒店的工作人員代表我們的一切去解決這一問題並24小時後送到我們的房間。 有一個小問題是tasos副經理非常高效地處理來自客戶關係部以及katerina很擅長做這事。 你都是一個品牌信譽的ikos！ 如果你想要一個度假的地方讓你會感覺到你是唯一的客人,然後現在就預訂這裏千萬別再給它一次覺得！","Great experience I can only say that this is a luxurious week. I don't want to go home and the staff here are great. The food was delicious, the drinks were plenty and had been booked again. British Airways failed to provide one of our suitcases and the hotel staff did everything on our behalf to solve this problem and delivered it to our room 24 hours later. One small problem is that tasos deputy manager is very efficient in handling from the customer relations department and katerina is very good at doing this. You are all ikos with brand reputation! If you want a vacation place you will feel that you are the only guest, then book here now and don't give it another impression!",1,"{'neg': 0.07, 'neu': 0.77, 'pos': 0.16, 'compound': 0.9249}",0.9249,0.2772727272727273
國泰航空公司退步了  長榮航空商務䱽，比國泰航空好得多多。二天前剛剛搭乘國泰航空，從香港到紐約，商務艙的座位，和20 年前一樣，沒有變化、服務品質差，沒有睡衣拖鞋。餐飲也不不盡理想。,"Cathay Pacific's retreat is Evergreen's business, which is much better than Cathay Pacific. Just two days ago, I took Cathay Pacific from Hong Kong to New York. The seats in the business class were the same as they were 20 years ago. There was no change, poor service, and no pajamas and slippers. Dining is not ideal.",0,"{'neg': 0.11, 'neu': 0.779, 'pos': 0.111, 'compound': 0.0201}",0.0201,-0.04272727272727274
"機艙竟然是髒的  一上飛機竟然看到電視下方的dock上面有前一個乘客食用完的包裝袋還有水果渣感到不可思議, 我以為我搭到廉價航空? 但廉價航空很乾淨的阿.....","The cabin turned out to be dirty. When I got on the plane, I was surprised to see the bag under the TV that had been eaten by the previous passenger and the fruit pomace. I thought I got a low-cost carrier? But the low-cost carrier was clean... ..",0,"{'neg': 0.037, 'neu': 0.869, 'pos': 0.094, 'compound': 0.4678}",0.4678,-0.07499999999999997
"好的,不會說很好的  這是一家漂亮的酒店有可愛的花園和加熱的游泳池。  我們很喜歡住在這裏,但不是因爲它將是我們想的那麼好。 也許是因爲我們看了評論後期待的太多了。  我們直接與酒店進行預訂並支付了13路ikos進一步加強。 在辦理入住手續的工作人員要求全額付款的平衡。 通常你得付錢住在退房的時候,所以有點小失望的開端。   工作人員都很友好,樂於助人但有時一些工作人員不是很周到尤其是餐廳在早餐和午餐時間左右。 可能是因爲我們去的時候酒店非常繁忙。  主自助餐廳的食物很不錯。 在我們最喜歡的是亞洲餐廳點菜,食物棒極了。 法國餐廳也很好。 意大利和希臘最多算是一般。  海灘的沙灘不是因爲照片。  內陸景觀的房間可以俯瞰到下面的停車場和主要道路。 所以儘量不要在房間的土地如果可能的話。  總的來說這是一個非常不錯的住宿和值得我們所付的價格在這個季節的開始。 我不知道這是否是物超所值的價格雖然盛夏。","Okay, won't say very good. This is a beautiful hotel with lovely gardens and heated swimming pool. We love staying here, but not because it will be as good as we think. Maybe it's because we looked too much after reading the comments. We made a reservation directly with the hotel and paid 13 road ikos to further strengthen. The staff at check-in requires a balance of full payment. Usually you have to pay to stay at check-out, so a little disappointment starts. The staff are very friendly and helpful but sometimes some staff are not very attentive especially the restaurant around breakfast and lunch time. Probably because the hotel was very busy when we went. The food in the main cafeteria is very good. The food we order in our favorite restaurant in Asia is awesome. The French restaurant is also very good. Italy and Greece are at best average. The beach is not because of photos. Inland view rooms overlook the parking lot and main road below. So try not to land in the room if possible. Overall it was a very good stay and the price we paid was at the beginning of this season. I don't know if this is a good value for money though midsummer.",1,"{'neg': 0.03, 'neu': 0.744, 'pos': 0.226, 'compound': 0.9947}",0.9947,0.3383162393162393
"很多遊客的地方  這個商場什麼都有,也很大。 不過這個商場的遊客太多了,有點太擠了。 不過這個商場有些商店不是很好找...","There are many places for tourists. This mall has everything and is huge. But there are too many tourists in this mall, it's a bit too crowded. But some stores in this mall are not easy to find...",1,"{'neg': 0.076, 'neu': 0.883, 'pos': 0.04, 'compound': -0.3525}",-0.3525,0.2958333333333334
餐點不太優 但服務很親切  從桃園轉香港的餐點真的不太優 雞肉捲很普通  從清邁到香港轉機 回台灣 因為班機延遲 有專員幫忙協助引導轉機 服務非常親切,"The meal is not very good, but the service is very kind The meal transferred from Taoyuan to Hong Kong is really not very good",1,"{'neg': 0.173, 'neu': 0.673, 'pos': 0.154, 'compound': 0.1023}",0.1023,0.018589743589743638
座位舒適 餐點精緻  這次是坐到關西國際機場，飛機座位舒適，感覺比一般經濟艙的座位大一點，而且也有個人影音可以使用，在餐點上，雖然沒有餐包，但味道都還算不錯，空服員的服務和態度也都十分不錯，到日本選國泰真的不錯。,"The seats are comfortable and the meals are exquisite. This time I took a seat at Kansai International Airport. The aircraft seats are comfortable and I feel a little larger than the seats in the general economy class. There are also personal audio and video available. At the meals, although there is no meal bag, the taste is not bad The flight attendant's service and attitude are also very good. It is really good to choose Cathay Pacific in Japan.",1,"{'neg': 0.024, 'neu': 0.804, 'pos': 0.172, 'compound': 0.9279}",0.9279,0.3248076923076923
宝宝床对于一岁半的bb来说，好小有点旧,The baby bed is a little old,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.04375
"商務飛行  香港貴賓室有🐟蛋粉好吃,但貴賓室服務人員能有笑容會更好,上機後馬上送上迎賓飲料服務態度好,以香港短途的餐點來說不錯,若能調整機艙的溫度和氣味會更好","There are 🐟egg powder in the VIP room of the business flight, but it is better to have a smile in the VIP room service staff.After the flight, the welcome drink is served immediately. The attitude of the service is good. The temperature and smell will be better",1,"{'neg': 0.0, 'neu': 0.604, 'pos': 0.396, 'compound': 0.9815}",0.9815,0.5599999999999999
隔音实在太差了，隔壁住的樱花妹真的快吵死人,"The sound insulation is so bad, the cherry girl who lives next door is really noisy",0,"{'neg': 0.317, 'neu': 0.683, 'pos': 0.0, 'compound': -0.7568}",-0.7568,-0.024999999999999956
"隔音不太理想,早上好吵雜","Sound insulation is not ideal, good morning noisy",0,"{'neg': 0.579, 'neu': 0.421, 'pos': 0.0, 'compound': -0.7079}",-0.7079,0.21666666666666665
