review,label
"美味的食物,良好的服務,不錯的乘客。  食物很好。 真的是非常的美味。 這裏的服務也是很不錯的。 酒店的人員都很友好而且總是面帶微笑。 像往常一樣,迪拜city​​lights在晚上是如此壯觀。 一些乘客佔了四個座位的每行和躺下。 真是很奇怪的飛機和乘務員湍流的經歷時不得不提醒我們去固定安全帶的乘客我們乾脆就因爲他們是平躺着。 不管怎麼說。 我帶了一個航班和我的體驗很棒。 香港機場一樣漂亮的泳池和一個阿聯酋最繁忙的。 它就像一個斜綫機場購物中心。 一個2  小時的停留時間不夠可以享受所提供的香港國際機場。 如果我有選擇我能住更長時間。",1
遺憾的是它已經失去了它的魅力...  沒有太多東西可以看可以買在我最近一次有女人街。 我們將會看到類似的物品和商店都賣同樣的東西存儲存儲後。,0
房間太小,0
"就是很棒  登记入住很顺利。 没有人排队业务种类真是太好了。  商务舱的飞机是很不错的。 工作人员非常友好,食物很棒而且的商务舱的座位真的很舒服。 因为我的航班延误了12小时这是我能够平躺和睡觉。  食物的卖相很好而且总的来说非常可口。 这是我最喜欢的航空公司的航班。",1
"如果我天堂  這個市場非常便宜的女人街, 另外還有很多很小的通道關閉此分支的方法以使它更大的假期。 我發現這裏的價格非常合理和一個有多個各種項目的。   家長要注意一個已滿的一部分市場的“性愛玩具”因此您可能希望選擇一個不同的方法來連接到下一個街道加上有幾個地方的但我的反映該我的孩子沒有任何異常恕不另行通知。   我們還在上的咖啡廳吃的廟街和儘管巨大的語言困難, 我們收到我們點什麼, 都是便宜而是充滿歡樂的成功。 我還沒有收到擺動美味的食物還有我的其他咖啡館。   總體值得一看的, 要準備好如果我和我的旅行區別的, 並且周圍有6下午要避免擁擠的人羣。",1
"香港之旅  飛行很舒適和airhostesses都很友好。 然而,卻被鎖在了一箇中間的位置由於入住的時候比較晚。 建議遊客提前登記入住要是通過網上辦理登機手續才能很好的座位。",1
"在討價還價的商店買。  如果你來香港,那麼你剛來女人街。 出售種類繁多的貨品和容易只要你理解什麼是公平和價值。 很棒的地方買禮物和尼克的所有那些小飾品帶回家了。 很容易到火車站和很多事情可做的。 在這個區域有很多很棒的食物和著名的街也很近。",1
"非常的失望  我知道它已經通過10年我已經輕鬆的廟街夜市但靠近甚至都不要像什麼我記得它。  首先我非常失望的物品琳琅滿目的。 大量出售他們有什麼垃圾很便宜。  我覺得下一步他們在頂部！ 當我開始與停頓最廉價的所有者有最佳位置和路程直接說讓我去, 和我到過的許多亞洲城市如（今年更早版本）的曼谷, 吉隆坡, 北京, 普吉島, 和之前這裏不是一個問題。 他們不想更進一步向下然後其原始的價格是離子多數情況下都不可能比我便宜的在澳大利亞購買物品。  不城市酒店的主要街道和一起因爲這樣的攤位的“女人街”您發現銷售很多項目不僅僅是垃圾。  說實話。",0
网路修了2个小时没修好，换房时告知没有房间，明明刚到的客人没有预定都能给商务大床房，怎么我们金卡会员反而没有？换了一间，没有窗户的，没给闷死。强烈要求换房，找来经理，态度很好，马上给换了有窗户的。前台的做法让人很失望。以前一直住这里，下次会改其他酒店。,0
"我們在這裏度過了一段美好的時光  我的朋友和我只在香港呆幾個小時。 所以我們決定去女人街。 這個開放的  露天市場就在香港的中心地帶。 所以你真的很好的一種文化,食物,和香港的氛圍。   我們有一個很好的時間在看典型的旅遊項目。 和當地人一起在討價還價。 和整體很高興我們去了。",1
床超大，地方寛濶,1
"超級飛機回香港  我們已經預訂了這家豪華經濟艙的長途飛行和登記入住的時候升級。 這是多麼好的一個移動。 有一盞燈開始在皇冠酒廊的點心午餐,很棒的體驗。 我們很樂於照顧從登上飛機的那一刻我們一定還會再來旅行的cp。",1
"有點過高了但是真的很不錯很短的長途航班  我們坐飛機從阿姆斯特丹到香港然後從香港到曼谷,在公務艙,所以我們經歷了很長一段時間和一個短暫的飛行。 第一。 我非常驚訝地發現在幾乎完全相同的座位是短暫的飛行11小時的飛機上： 睜着眼睛說瞎話單位有很多空間可以放的到處都是。 我發現極不尋常但是如果你想睡個午覺的短途航班上。 房間很寬敞而且有座位的地方到處都是你的東西不是很舒適但牀本身在我看來。 我幾乎睡不着是因爲它不是在所有級別。 其中一個房間一樣大了兩次洗手間是我見過的商務艙休息室（但我認爲這只是因爲它是可供輪椅上落的）,這一點很不錯。 除了這一點。 我真的覺得這家航空公司的是價錢太離譜了。",1
尼斯酒店的几大特点：噪音大、环境差、配置低、服务效率低。,0
房间里铺着像餐馆一样的廉价石砖地，两床之间有一块肮脏的地毯,0
我不高興服務員不敲門就進入房間。另外床單，厠所的用品沒有幫忙替換或添上。,0
"此酒店再次令人失望,2年前住过此酒店,当时给我感觉很失望.今年四月再次入住,更加让人失望,房间家具更加破旧,自助早餐,中餐难以下咽,一共住了4晚,其间一晚还赶上停电2次,那个黑呀,好象连防火应急灯都没了,当时真替电梯里的人担心,结果酒店没给任何解释和道歉.结帐时又被莫明奇妙的要收视频点播费,跟他们据理力争,结果前台那小姐冷笑的看着我好象我点播了什么却不承认,我心理话,就你们那破电视,屏幕都不如我手提电脑的屏幕大,值得我点播视频吗!好在,最后取消了此笔费用,但被他们冤枉,很让人不舒服.唉......住过很多酒店,此酒店人让我印象深刻........",0
像迷宮一樣的大購物中心  在這裡可以逛上一整天， 許多新的牌子陸陸續續都有進駐， 會覺得很好逛， 而且也有許多餐廳跟美食可以選擇， 這裡一定要來,1
劝大家不要入住这个酒店，号称四星的标准，可是房间内的物品非常抵挡，尤其是毛巾，还不如如家、锦江之星这种商务酒店的好，住进去之后真是大呼上当，除了海景标间的风景尚可，其他真的没法让人满意，我4月底入住，房间非常冷，打电话问酒店，给我的答复是现在没有暖风，让我多盖床被子，你说可笑不可笑？,0
"最大的优势是距火车站很近,坐公交去龙门石窟、关林庙等景点十分方便。宾馆设施太陈旧，电视效果差。",0
國泰航空港龍航空公司  我旅行過幾次與國泰航空和他們一起在這次旅行之前從來沒有碰到過問題。 我們帶着一個18個月大的寶寶。 並告訴哦沒隔離壁可有4 rock cafe嬰兒坐在主板上。 他們給我們拿來了一個靠近窗戶的座位計劃。 我們很高興。 但當我看到他們四個大人坐在飛機後我對他們失望的。 它仍然是一個很棒的服務。  港龍航空公司我沒什麼可說的但是他們都是很棒的機組人員從pliots的我覺得他們都比國泰的自己。,1
"沒有什麼可看的  我們在這裏的時候通過 MAC 2010。 沒有什麼可看的。 大部分的女人的外表對我來說不合適。 在我看來, 還一度是夠多了。",0
一種欲振乏力的氣氛  台港線的餐點令人反感，雖然是簡單的點心，也可以稍有變化。應該提供一次飲料服務，鋁箔包飲料實在不夠水進。  CX一直是優質生，近年面對競爭，卻顯出老態。希望國泰加油！,1
"很棒的市場  一個很棒的市場和唯一的希望就是我花了更多時間在那裏。 這麼多的選擇和質量又這麼好,正宗的糾纏和小項目銷售的人真是太好了。 但需要注意的是這裏也有普通的商品絕對是超出此範圍不要讓這些把你嚇跑了。 裏面有些不錯的在這個地方。 我肯定會推薦這個地方如果想購買紀念品的一些真實的你在香港的時間。",1
不喜欢这个酒店，感觉同它的星级相差很远：,0
浴室的去水位比較難去水，可改善,0
去贵州省委办事情，由于不是很熟悉贵阳，通过携程在贵阳定了间武岳酒店房。我在5月11日住进武岳酒店5月26日离开。该酒店给我的感觉，就是房间太旧了，服务太差了，和我以前住过的4星酒店比差太多了，根本不能算是4星，不知道怎么评的。酒店的房间太小，早餐太差（有一天的早餐，绿豆粥竟然是酸的，一开始以为是贵州特色，后来多吃了几口发现绝对是食物变质了）。郁闷！！！每天晚上本来是要发报纸的，我住在该酒店的16天中竟然只发了6天！！最重要的是在携程上的酒店图片和实际中武岳酒店的外观和客房图片完全不同，而且差的太多了，太太太差！！！不知道携程是怎么调查的。武岳酒店的服务更是恶劣！！结帐的时候，非说我给他们的一个压缩毛巾用了，跟他们浪费了一个多小时，结果是不了了之，一句话没有服务意识和品质！！！！我住了16天花了4800元，怎么能拿你一个10元钱的东西呢？？而且是压缩毛巾这样没用的东西（他们天天换浴巾）我现在也没想清楚！！！从贵阳离开后我到了西安，没用携程，实在是携程上面的东西太难让人相信了！！！诚信是一个民族最宝贵的财富，为什么我们现在把这么宝贵的财富统统抛离了呢？？？我们最后还剩下些什么？？,0
这是我住过的最差的酒店，房间气味难闻，刚打了灭蚊药水，换了三个房间还是如此，服务员说：“住久了就习惯了，每个宾馆都有自己的味道。”考！我又不是来体验生活的。周围环境复杂，脏乱差。,0
上次搭國泰已是五年前了！硬體設備不錯的航班；空服人員還算親切！不過出差錯應變能力差了些！  上次搭國泰已是五年前了！硬體設備不錯的航班；空服人員還算親切！不過出差錯應變能力差了些！深夜班機大家都辛苦.............  ，頭一次搭飛機供應的餐點食譜與實際供餐的內容不一樣！雞肉變成牛肉.....卻也只有抱歉一句！還好我肚量好 .....但我覺得這是一個很大錯誤！,1
第一：从预订看酒店和携程。,0
"值得一去  提示： 玩的時候, 一定要跟你的談判技巧。 HKD 300的項目, 可以購供 HKD 80, 如果你知道怎麼討價還價。 另外, 你可以買到假的勞力士手錶, 但它們不顯示任何人。 所以你需要詢問他們是否有人, 然後他們會給你看。 值得一去",1
性价比太低，而且它的设施、环境、位置实在不值200多。据当地朋友说，这种档次的酒店，100多块钱就能住到。希望携程以后能够提供物有所值的酒店。,0
房间和走廊里味道很重，楼外下面马路上的声音很吵，早上隔壁的电视机的声音听的很清楚，可以当闹钟使用，但时间是隔壁定的，没有给“闹钟”定时，结帐的时候发票没有给我盖章，总的感觉是让人失望。今后不会再住了。,0
在空氣中的好  甚至更好的地面上  我經常在ba上我和我的妻子和我都是金卡會員。 但是坐飛機進入中國的孩子在業務上我們發現布宜諾斯艾利斯布宜諾斯艾利斯3類不允許我們在休息室的第一類的黃金卡允許我們帶東西在2。 我們幾個星期不快進3 .豪華經濟艙飛機到吉隆坡國泰航空在我們登記入住的時候給了我們一個通行證和. 5爲他們一流的休息室。 說得夠多了。,1
空調不能調，時冷時熱,0
很棒的飛行體驗，我是國泰的忠實粉絲  出發前，我在網絡上預先打印了BOARDING PASS，然後前往米蘭馬爾彭薩機場，因為有預先網上辦登記，所有到機場后很快速的就辦理好了所有的手續，飛機上的娛樂項目很多，服務人員的態度也特別好，看了電影《你的名字》，飛機餐也很好吃，雖然冰淇淋有點硬，但是總體還是很棒的，下次還會再選擇國泰,1
住了2天，受不了，好像地毯很不干净，床也不干净。后来搬到圣地（比香港酒店还新点），也就凑合吧。反正在济宁也别指望有什么酒店了，最后一天终于受不了，半夜赶到济南住CROWNE PLAZA了。,0
他們都在這裡  除非你需要運動鞋，否則不確定為什麼要去這裡。每個製造商都有這裡的商店，包括你從未聽說過的商店。除非消磨時間，否則我會跳過這個並做花街。,0
"太差了,千万不要订这家酒店!!!!表面看着很气派,其实房间在后院,而且一边在锅炉旁边,一边在路边,房间还不隔音,所谓的大床房其实是最小的房间,就一张床的大小,关键是吵的睡不着,厕所有味道.早餐就更普通了,总之,千万不要订这家酒店!!!!",0
Check in比較慢。員工服務態度一般。room service員工送來冰桶時，只在門口遞給我，而不是替客人拿進房間。booking時已經有告知有慶祝活動，但酒店沒有送任何蛋糕或香檳給我。早餐也一般，選擇少，味道也一般！總而言之，酒店性價比低，以後未必會再去！,0
《廟街》  甚具特色的一條老街。  到了晚上，大牌檔食肆，街邊賣東西的攤檔，及風水師，相士，塔羅牌占卜師，便陸續開業，熱鬧非常。,1
位置好，附近的小吃、餐廳食物好吃,1
"该酒店虽然价格不高,但服务实在太差,房间例行送的水果和报纸要打电话问才送过来,早餐结束的时间被提前到9点也没有任何通知,最可气的是我投诉没早餐时,前台还不肯承认错误,骗我早餐在我下楼之前刚结束,是我自己下楼晚了.这种服务的四星级酒店我还从来没住过.",0
"感覺就像購物中心  香港景點之一。 有四個檢票員在揮舞着算命,有很多不同的街攤和小吃攤。 很正宗的了而且價格也不貴,每個花了人民幣100可以吃海鮮。 而且還有很多的性玩具銷售。 像街邊的。 保羅和現場正宗的唐人街。   更有趣的是如果你想在晚上去旅館得到就像在購物中心",1
1、我在网上预定的时间是13号到16号，我是13号下午四点多到前台办理入住手续（本人认为这个时间段应该不是在她们最困最累的时候）前台给我登记成13号到14号，导致14号当天钥匙被刷打不开门。,0
"很棒的假期  我們一個偉大的家庭加加美。 我們尤其喜歡這裏的早餐和午餐比口味了我們茴香酒。 我們發現位置很好和很好的客房住了幾個和7 504 bozic。 很棒的設施是一個家庭度假。 我喜歡這裏的健身和健身房的工作人員都非常愉快； 類（瑜伽,等等）也都非常愉快。 水球,皮艇和腳踏很有趣而且我們很高興通過沙灘游泳池。 （對於那些沒有孩子的人想要一個安靜的游泳池的溫泉泳池爲什麼不試試?）。 我們去過最好的全包。 所以很高興能有餐桌服務在零點。 很棒的食物。 我們還會再來的。",1
"令人驚訝的是非常適合包容式  我們通常不會選擇全包套餐因爲它能感覺像一個大的免費爲所有倒推法的。 這家酒店不是。 游泳池和海灘的飲料服務是無可挑剔的,這裏的工作人員真的很友好和清理清理的很快。 一度我們預訂外面的自助（第一晚相當倘當局）的餐廳很好,我們推薦這裏所有的除了吃飯出去： 茴香酒  很棒的海邊位置,全白的和當代的,每天都在這裏吃的早餐,更加寧靜的氛圍比主要的自助餐 福斯科  可愛的食物,因爲裏面有點吵隔音效果差 安納亞  不是很地道的亞洲美食但有些菜很好 普羅旺斯  食物很棒,幾乎哈託普 吃飯了  真的不要去,這是一個從酒店步行2分鐘,風景如畫的或不正宗的。 我他們到底想做但它只是不工作。 食物還算不錯。  東西我希望他們會改變對用餐：  這也是爲什麼我要預訂系統的愚蠢在自助餐廳吃飯第一天晚上和第二天和起牀8.30 dineout在讓我預訂的人從a50113add  一個獨立的區域供小孩玩的請所需要的,他們就不會說他們扔食物,站在椅子上跑來跑去地但我不希望我的旁邊 可用性 nicer葡萄酒,他們列表上的但你就不能把他們   一個真正的已努力創造一種現代,實用和美觀的酒店  它不會適合所有的口味但是那裏還有一些非常人性化（英國插頭在臥室裏,有很多非常不錯的潔淨衛浴都有泳池,適當品牌的飲料我爂&T）。 我們到達之前的幾天半個學期的所以很安靜犜諛且鄖,之後沒有足夠的日光牀的泳池小可憐,部分一半的問題就是在沙灘上的牀沒有我希望的墊子上新秩序。 這帶來了其他（希望）新開張不久的問題  我們的電力斷斷續續的1天,一個社會資去看一看,但是一直到交換機本身隨機打開和關閉整個晚上,還有所有東西控制（電視,空調,電話,所有蜂鳴音和Flash）。 我犯了一個大麻煩後第二天就已正確固定。 我們還有一個浴缸充滿水備份通過下水道進入浴室真噁心但他們馬上就解決了這個問題。",1
吵和很多人  這是一個不錯的旅行。 只是看不同的產品（加載了一些紀念品）和討價還價是總是很有趣。,1
"放鬆一週幸福...  11歲的女兒一起住在這裏的最後一週和我老公和我們度過了很棒的一週！  天氣還是很好的,這家酒店非常棒有很好的食物和優質的葡萄酒。 員工都很樂於助人且非常友好熱情,我們甚至還有一個免費的房間升級。  泳池的服務很棒的工作人員甚至每天都有清洗太陽眼鏡！ 我強烈推薦這家酒店給那些想要一個輕鬆的假期。",1
"第一次坐飛機小孩子  從登記入住到我們到達酒店的時候感覺就像貴賓一樣,酒店的員工與我們的孫女愛飛機2,我們換了一個香港的飛機,機場有很多地方供孩子們玩得很開心。 飛機上的孩子吃得非常好的一定要提前預定。 如果你帶了小孩帶上你自己的耳機,把它們放在上面睡覺時仍然要有助於減少噪音。 我們坐飛機定會再來哦",1
非常非常好  只有幾個小小的狡辯，但沒有什麼可抱怨的！  這個地方真是令人驚嘆，正是全包式度假村應該如何，直到這個事實，在這個季節的高峰期，無論什麼時候都可以獲得3人的日光躺椅！  餐廳非常好，雖然發現亞洲的地方有點令人失望，順便說一下，餐廳也沒有景色。  房間乾淨整潔，服務一直很棒，泳池和海灘服務是首屈一指的。私人海灘很棒，水上運動也很好。夜間娛樂並不令人驚嘆，但是我們中的2個和12歲的人並沒有打擾。沒有去看小孩娛樂所以無法發表評論。  周邊地區除了幾家餐廳和一兩家酒吧外別無其他。無處可去。  強烈推薦這個Ikos，並通過其他評論判斷，我懷疑我會喜歡他們所有的網站！將會回來。,1
"对该酒店不是很满意.预定入住2天.结果入住当日查询无客人姓名.通过协成沟通没问题了以后..再CHECK OUT那天收到协程短信说预定只为一天,另一天客人已退房,这完全是该酒店对协程的欺骗.很没好感.",0
住过这么多酒店，从来没有住过这么小旧脏老臭的“大床房”！一进门就被一股臭味熏了出来，开了一天的窗户也不见减少多少。洗手间又小又脏，恶心死了！我和老公从进门开始，就只能一个在床上，一个才有站在地上的空间！,0
"兰州...一个我来了就不想再来的城市,第一天入住金轮宾馆,一肚子不满意,再一次要求携程整一个好点的,一样是四星级宾馆,西兰国际大酒店堪称兰州以及中国之最,最差的四星级非他莫属...晚上10点入住,手续办完上楼...天啊...没灯...摸了半天开了灯,由于太晚了,有些疲倦,想到进屋休息,没想到的是居然门卡打不开门,前前后后折腾了很久,终于用服务员的门卡开了门,停车场露天,还收费,还是那句话,请携程老总亲自入住一下你们推荐的宾馆,还是两个字:丢人",0
晚上洗澡時廁所的排水孔水完全堵住，後打開地上放置的灰色墊子來看水完全都下不去而且地面都是黃垢挺噁心，後和飯店人員反應後 才又幫我們換了一間房光整理又弄到半夜12點才能睡，且換房後的熱水瓶壞掉煮完後才發現蓋子打不開按鈕處還是燙的。,0
相當舒適的搭乘經驗  一直都是國泰的顧客，每一次的飛行都很舒適，服務態度，專業度，準時不誤點，都是很重要的環節，雖然很多航班都需要在香港轉機，但是相較於遇到許多華人旅客的吵雜班機，我個人還是比較喜歡西方人士較多的航空公司。,1
"住過的最好的全包？ 可能！  最近我們在回來的時候在Ikos Olivia。 想不出任何缺點,一切都很好。 我們住在豪華的地方集合。 我們從到達的那一刻覺得自己很特別。 迎接我們的香檳在我們抵達時他們幫我們把行李帶到了我們的房間。 單臥室豪華泳池風景房我們足夠我們兩個人和我們的兩個孩子。 這個地方一塵不染。 房間每天都打掃,每天都會更新迷你吧裏的飲料我們要求  主要是孩子！ 豪華泳池我們陽臺門外autotoll非常乾淨。 我們有大量的太陽牀可供選擇。 毛巾擺放的工作人員每天早上,我們都不用和任何。 我們沒有把我們的太陽牀一度讓工作人員不停地問我們是否需要什麼飲料走了一圈  總是帶着微笑服務。 很棒的服務 現在我們來的食物。 豪華客人,我們已經預訂了酒店的第一晚我們住到每個如果點菜菜單。 我們個人的最愛是福斯科,意大利餐廳。 來這裏幾次！ 在海灘上吃晚餐是一個很好的感動我們的孩子非常喜歡。 天晚上我們的服務員讓這裏如此特別。 我們還試着在外面吃飯的選擇一度還不錯但不在海灘上酒店餐飲。  爲了長話短說,我們等不及要再去了。 如果不是最好的一個全套服務的酒店我們住過的最！ 做得很棒的員工都總是微笑着和Olivia Ikos的人讓我們的住宿如此愉快李亨日",1
住了幾次優越房間，但床的size都不同，今次大床比較細，不太舒適。,1
豪華經濟艙  我們決定多花點錢住一個豪華經濟艙座位可以坐飛機飛到了溫哥華。 我們有一個在香港停留休息的時間也能和坐在一個在香港國泰航空公司休息室。  額外的寬度的座位都是很值得花錢的就是臥佛寺和歇腳的地方。 食品供應與實際的餐具和有一個美味的食物選擇。 我唯一的問題就是你不得不使用房間的時候就剩下的經濟艙。 我們到了溫哥華的時候他們都非常令人厭惡的地板上都是尿液。 他們有一股臭味。 我試着去廁所和業務很快告知要回到經濟艙。,1
"浪費時間  可以在這裏貴TAT。 比起曼谷或者甚至琅勃拉邦夜市這是宰客的城市。 $15一個T恤衫？ $25贗品的Ray Bans（$5在琅勃拉邦）... 我可以繼續說下去。 盜版dvd只有50％比泰國貴些。 但是經售商非常不願意討價還價... 知道。 我覺得這是在想他們是花錢住一個船夫Micky達爾山溫迪西。 一個經銷商向我們保證給她付了$16的T恤,但他也願意賣給我們只要$12... 呃... 沒錯？ 香港是個很貴的地方,和廟街也不例外。 節省時間和金錢... 就給這裏一個小姐就是我的建議",0
"長途飛行  我訂的是豪華經濟艙座位後面直接批量牀所以我可以額外的房間,發現這裏的空間很大很好唯一的缺點就是這個區域的乘客通過切割。 飛機上的服務很棒和主板上的娛樂活動也很棒。 船上的食物很一般沒有什麼特別的但還過得去。 我會花額外的費用升級到豪華經濟艙$$$$答案爲否不值得你花錢去吃$$",1
估計是有史以來 最差的一次入住體驗。。,0
讚  港台之間航班密集，時間從早到晚都有方便旅客彈性安排時間，機型大多是最新機種且食物尚可，希望可以提供餐點而非點心。,1
1、大床房其实是一个很小的房；,0
"比多啲錢坐國泰都抵  去曼谷,有幾間航空公司可以揀,有泰航,國泰,香港航空,airasia,今次揀國泰既原因係想坐得舒服啲,有電視睇同野食,始終一個人飛,機上無野的確冇野做,同埋國泰啲時間比較適合,可以早機去,夜機番,同埋可以賺飛行里數. 今次非常幸運,來回既航班都冇delay,非常準時,令今次既曼谷之旅非常順利,下次既旅行,希望可以揀番國泰！",1
被升級到行政套房,1
暑假的奇思妙想！  請轉到ikos olivia！ 從開始到結束我們吃過的最輕鬆的假期... 去年我們去ikos大洋洲（我們也真的很喜歡!）。 Ikos有適合所有人的東西！  很棒的食物和服務也是如此。 還有很多活動的孩子和一個兒童俱樂部（媽媽和爸爸都可以有一個可愛!共進午餐）。 附近有很多很棒的溫泉和健身選擇（消化所有的食物都會吃！ ）。 度假村一塵不染而且佈置得很好。 我有沒有提到所有的葡萄酒和雞尾酒都包括... ！ 真正的最棒的假期我們還會來的！ 謝謝  特別要提到的是粗劣的用她自己的方式讓我們感到賓至如歸！ 和斯蒂芬和roxanne和Gregorious（酒）因爲他們出色的服務！ 並興建中的他給了一個很棒的溫泉理療我和我丈夫。,1
磚或布萊克斯  在這裏可以得到幾乎所有的一切。 不要害怕討價還價 Traders 酒店是這樣的。 60％去70％在第一次嘗試時是必須的。 你可以慢慢減少到50％如果需要。,1
"非常失望  我看到一對夫婦紀錄影片港幣之前去過,很好奇的食物攤在廟街。 不過,廟街有很多商販出售各種垃圾和假冒商品可以找別的地方,這裏的食物真的很小的一部分。   感到遺憾的是在這裏停留,而且不會再來了。",0
房間有點舊,0
前台其中一位男服務員撲克臉不喜歡！不會笑眼睛看上方不喜歡！,0
和別航空公司比起來,0
"不便宜  那鞋是最新的,但是他們不是很便宜。 你會找到更便宜的鞋子在綫或澳大利亞的插座的購物中心。 他們很貴很失望",0
第一；CHECK IN的时候并没有说明需要收取押金，应及时说明比较好,0
以現在酒店的設施及環境 收費應該不高於550蚊這樣較為合理,0
床睡起來不太舒服,0
中環最佳住宿酒店之一  如果你來港島，住這家酒店就對了。不像香格里拉萬豪這些酒店，除了登記入住的時候看到點人，其他時間人都很少，看不到服務人員但提供的服務無處不在，酒店的設計也很棒，鬧中取靜！,1
不錯的旅行體驗，服務有待加強  飛機是半夜11點起飛的，起飛有夜宵和早餐，但是兩餐中間基本沒有其他的餐飲服務，只有水提供。我預訂了特殊餐，但是被空姐告知沒有冰淇凌。 在選座位的時候我們沒有選到一起的座位，在登機的時候，地勤幫忙安排了一起的位子。飛機的座位還算舒服，個人娛樂系統也是比較好的，我們看了電影，內容很豐富。 降落的時候飛機的降落很平穩，總體而言是一個很好的航班,1
"我们四人到太原办事,2007-5-14入住时,两位男同事给了一间大床房,折腾半天才搞清楚.17日同事退房时,前台说房间少了一条睡裤,我真无法想象.我相信我的同事她连睡衣放在什么位置都不知道.嗨,争论半天饭店态度及差,我真的很是失望.请要入住该酒店的朋友们入住时一定要清点你房间的消费物品.",0
在九江算是难得规模大点的酒店。国庆入住的，很是糟糕。,0
廁所有煙味,0
我16日入住802房间，整个晚上均有隆隆噪音，即像电梯，又像楼上在作移动家具的体育锻炼。坐起来听又不明显，头一挨枕头又像枕在音响上，一夜没睡好，本来预定3天，第2天早上赶快逃跑。,0
"缺点是房间里一点信号都没.这点很恼火,试问一下万一家中有急事,却联系不到本人怎么办?问题很严重,一往坏的地方想,以后就不会入住此店了.",0
"Ikos olivia, 2015十月度假。  我們到達後乘坐英國航空公司航班ikos olivia超級俱樂部類和一個很棒的轉移到我們的酒店。 我們受到了友好的工作人員給了我們一個有接待處和我們住的詳細信息。 後來送我們到了我們的平房是驚人的。 有你需要的所有設施非常寬敞。 附近有很多吃飯的地方和主要的自助餐廳,員工再一度非常友好和樂於助人。 酒店提供的食物種類是一個非常不錯的選擇。 有車接送你到的領域只需要打電話給你的。 我們真的很喜歡這裏的游泳池和溫泉的地方其實花了我們大部分的白天！ 這是在我們喂貓的小貓,他們是如此的乾淨和友好迷人的看着自己的動作。 這是一個最輕鬆的假期上的話我們可以思考了兩個星期。 酒店的旁邊就是大海，  我們發現唯一的問題是要想辦法在這裏！ 因爲它有點太老石頭和我們向管理層建議他們試圖改善它。 希望能儘快再來！ 我們還會再訂一個酒店的房間是最棒的因爲一切的。",1
食物&服务差劲！  座椅很舒适但当你意识到你付的价格在经济类做的不到4小时... 这里的食物和服务是灾难性的...,0
优点就是地理位置，到外滩和南京路走路10分钟。房间比较小，楼层举架低，有点压抑。卫生间毛巾也许消过毒，但很旧，颜色发黄，没办法，我用的自带毛巾。服务人员都不太热情，办理入住的女孩子们还好，大堂前的服务生，问个路什么的回答问题时基本不正眼看我，很锻炼我的脾气，有利于修身养性。,0
體驗市場上！  加入人羣和探索市場  在這裏你可以買到你能想到的和要做好砍價的準備和討價還價的你想要的價格... 很不錯的體驗TIS！,1
环境和各方面的设施都很老旧，房间小，次所小得离谱，服务态度也一般。实在连3星级都算不上,0
浴室非常污糟，滿地頭髮污跡,0
是我通过携程订到的最烂的酒店。7月18日入住，当时是300元/天，我看最多值80元。,0
前台手续复杂且慢，用两个房间要签三次字；有客人刚办完入住手续就发现房间冷而要求不住的，服务人员坚持按已经住过收费，让人感到是“可下子抓住一个客人决不放过”；我们入住和离开时分别看到有客人不小心弄脏了毛巾、床单，看上去洗一下也就没事了，可服务员一定要客人赔偿，且价格不低，一条白床单要价180元；携程的价格高于该店的优惠价。,0
國泰航空商務艙 法蘭克福  香港 最熟悉的搭乘體驗  因為我是寰宇一家聯盟 Oneworld,1
去過至少三個迪士尼,0
"位置比较怪,旁边是个菜市场,味道就...到达的时候下雨,所以前台有点混乱,等了10分钟左右,态度倒还好,房间蛮好,舒服.就是走廊的味道是我对这家店的印象降到底了,套",0
"很棒的全包式酒店  我們去了可能ikos olivia的,真是一家很棒的酒店。 工作人員很出色而且我必須要提到的最好的客戶關係經理tasos竭盡全力使這家酒店給我的家人和我的假期如此特別。 所有的員工都面帶微笑迎接你和它之前有人說過但是沒有什麼是太麻煩的。 酒店本身是很棒的和清潔度是矚目的。 房間的質量很高,漂亮舒適的牀和枕頭都很舒服,每天都會補充的迷你吧,茶咖啡設施,睡袍等,你需要的一切。 有這麼多可供選擇的餐館是個例外。 在所有這些系統中列出了美味的食物還有種類繁多的葡萄酒。 我們個人最喜歡的是亞洲但其他員工都很棒。 這是我第一次去過還有一個一個全包式的酒單裏所有的葡萄酒很美味。 在游泳池周圍的日光浴牀很舒服還有很好的填充。 泳池服務員的牀和毛巾帶到您的佈局已經爲我們準備好使用,您可以在任何時間給我們更換毛巾。 可愛的庭院和景色不錯。 我無法評價這家酒店都不爲過的如果你想要一個5 星級全包的酒店就是這裏了。 我只想說一個巨大的感謝所有的工作人員在olivia和盼望。 有一件事我必須要提一下這是一個家庭度假村外面去我們學校放假所以我們只有嬰兒。 我會想象這是學校放假的時候帶着孩子可能會變得很繁忙。 它會是天堂如果只對成人開放。 我期待着再次住到一個新的ikos酒店。",1
费用略高,0
